date,open,close,volume
2018-08-25 23,6718.64,6731.93,1168536.6432491753
2018-08-26 00,6725.93,6752.99,918253.1026601127
2018-08-26 01,6752.99,6737.99,114437.16280495397
2018-08-26 02,6734.99,6639.26,2891203.2146706567
2018-08-26 03,6634.93,6628.98,1368978.4938846042
2018-08-26 04,6628.98,6619.31,559601.2086846335
2018-08-26 05,6621.99,6587.78,370811.289205435
2018-08-26 06,6589.76,6602.78,1492679.1125806174
2018-08-26 07,6602.78,6634.0,1483694.6515782431
2018-08-26 08,6633.99,6624.32,1521179.045749352
2018-08-26 09,6628.81,6663.65,1325632.665934362
2018-08-26 10,6663.99,6655.0,2036600.3428266938
2018-08-26 11,6654.99,6700.0,1392883.91846238
2018-08-26 12,6689.07,6681.99,642892.3624199792
2018-08-26 13,6677.88,6722.99,1009800.9776821701
2018-08-26 14,6720.98,6693.69,905914.8487623588
2018-08-26 15,6693.69,6677.99,421955.4616917095
2018-08-26 16,6677.83,6652.13,1067594.6901158933
2018-08-26 17,6657.06,6648.99,947775.311548537
2018-08-26 18,6648.66,6701.71,338281.29864179983
2018-08-26 19,6701.72,6700.9,501792.188450102
2018-08-26 20,6704.75,6679.94,282675.6018691972
2018-08-26 21,6679.99,6673.59,201176.77096082398
2018-08-26 22,6678.06,6678.92,557127.4907806129
2018-08-26 23,6684.9,6695.48,836508.3195089052
2018-08-27 00,6689.28,6696.15,471512.33776497596
2018-08-27 01,6701.18,6665.71,815845.0460184943
2018-08-27 02,6662.87,6669.05,307025.7776749598
2018-08-27 03,6658.1,6672.57,470615.9534581797
2018-08-27 04,6669.74,6697.13,1476866.423279949
2018-08-27 05,6698.0,6709.35,1692234.0004886799
2018-08-27 06,6700.2,6710.04,521697.8890372339
2018-08-27 07,6710.02,6706.09,1975958.3574144645
2018-08-27 08,6706.09,6700.85,1753147.5917929944
2018-08-27 09,6700.85,6694.98,1371909.63574309
2018-08-27 10,6695.06,6707.7,930370.50135887
2018-08-27 11,6708.54,6707.0,1768333.732283148
2018-08-27 12,6704.64,6682.41,5854539.755270373
2018-08-27 13,6688.47,6713.43,1943676.0090362201
2018-08-27 14,6716.69,6720.0,2722754.45131738
2018-08-27 15,6719.79,6741.37,2506685.7086856826
2018-08-27 16,6741.36,6740.0,2031332.4464169305
2018-08-27 17,6740.0,6737.03,1583254.211467232
2018-08-27 18,6740.75,6727.23,391122.62372363394
2018-08-27 19,6727.24,6735.79,248872.962841303
2018-08-27 20,6737.71,6723.78,419600.1641853712
2018-08-27 21,6721.74,6724.06,422633.2974491226
2018-08-27 22,6726.06,6755.97,654771.8844517559
2018-08-27 23,6753.67,6899.89,7156440.744726902
2018-08-28 00,6901.89,6907.43,1503448.0622659104
2018-08-28 01,6907.21,6915.06,1588788.204511306
2018-08-28 02,6916.64,6881.9,1001567.6043538981
2018-08-28 03,6882.56,6883.57,463832.8733306435
2018-08-28 04,6883.58,6900.03,394036.20892727596
2018-08-28 05,6900.0,6902.85,480093.5221903579
2018-08-28 06,6902.85,6905.39,2366805.73027742
2018-08-28 07,6906.43,6925.0,3086756.714729851
2018-08-28 08,6928.2,6918.78,1834840.9107623624
2018-08-28 09,6918.78,6927.0,2941379.7247695
2018-08-28 10,6922.87,6935.26,2238102.4294299306
2018-08-28 11,6939.18,7025.73,11821612.8515917
2018-08-28 12,7025.74,7026.08,2073091.1363399187
2018-08-28 13,7029.49,7078.71,4725458.898224567
2018-08-28 14,7078.71,7056.49,4445522.0751185
2018-08-28 15,7055.75,7049.58,3461267.8964048405
2018-08-28 16,7046.78,7021.11,2995517.41556653
2018-08-28 17,7020.0,7045.0,2309312.47216003
2018-08-28 18,7043.88,7056.07,600531.567399631
2018-08-28 19,7059.7,7093.28,1923620.8926785109
2018-08-28 20,7090.6,7080.0,2611761.7238639207
2018-08-28 21,7080.0,7065.74,686589.9793854116
2018-08-28 22,7067.07,7081.65,939839.705289215
2018-08-28 23,7079.63,7079.46,1054130.0536208423
2018-08-29 00,7079.46,7071.64,474256.32555477007
2018-08-29 01,7073.72,7071.01,533614.54573435
2018-08-29 02,7071.0,7034.25,1087255.460976338
2018-08-29 03,7028.79,7044.5,1130918.969408053
2018-08-29 04,7044.5,7041.04,880715.4073404337
2018-08-29 05,7041.81,7057.57,439308.4167764919
2018-08-29 06,7057.94,7049.22,1623974.2813033024
2018-08-29 07,7049.92,7054.0,2159823.9616194433
2018-08-29 08,7052.78,7073.66,2297989.92409481
2018-08-29 09,7073.24,7101.01,1695602.8905613846
2018-08-29 10,7101.67,7080.23,1287264.5887716413
2018-08-29 11,7078.93,7082.15,1722957.3747193394
2018-08-29 12,7082.16,7085.94,2169051.7973645204
2018-08-29 13,7085.81,7099.91,1557871.0891427551
2018-08-29 14,7097.97,7075.39,2043152.7317807595
2018-08-29 15,7075.4,6963.99,9328700.38731639
2018-08-29 16,6960.5,7002.37,2971304.42101291
2018-08-29 17,6998.63,7012.12,1328884.115599952
2018-08-29 18,7011.5,7005.34,1140685.1550994152
2018-08-29 19,7003.5,6994.74,562970.595095254
2018-08-29 20,6992.84,7033.41,2017701.7349952047
2018-08-29 21,7038.98,7055.94,654576.4303562621
2018-08-29 22,7057.53,7052.41,505310.399659919
2018-08-29 23,7052.41,7032.96,700442.3680129397
2018-08-30 00,7034.47,7045.44,223007.17724302405
2018-08-30 01,7045.44,7045.27,442452.50720445503
2018-08-30 02,7040.4,7001.06,1352138.5856400125
2018-08-30 03,6996.79,7020.81,938070.6193887373
2018-08-30 04,7016.97,7013.0,898994.6972308077
2018-08-30 05,7013.0,6935.64,1668321.50792994
2018-08-30 06,6933.83,6979.88,2752027.4834083063
2018-08-30 07,6984.04,6972.01,1253413.7311516711
2018-08-30 08,6972.01,6938.02,3204744.738426028
2018-08-30 09,6937.59,6913.91,4142772.7440695656
2018-08-30 10,6913.57,6916.54,2940619.247670315
2018-08-30 11,6916.54,6868.32,2578169.0352670406
2018-08-30 12,6870.96,6824.64,2806508.49170609
2018-08-30 13,6822.0,6842.14,3332828.96900557
2018-08-30 14,6842.14,6860.58,3175250.1251978013
2018-08-30 15,6862.11,6862.44,1301376.3050770203
2018-08-30 16,6862.44,6851.0,865915.4473494899
2018-08-30 17,6851.0,6863.43,3362165.6431606696
2018-08-30 18,6863.17,6820.9,1860433.012953894
2018-08-30 19,6824.5,6810.65,607742.8629355739
2018-08-30 20,6808.13,6917.08,3077529.63873643
2018-08-30 21,6920.0,6948.83,1818802.4739625487
2018-08-30 22,6944.21,6931.87,360126.17438555503
2018-08-30 23,6940.95,6983.25,2594698.419391962
2018-08-31 00,6970.65,6947.33,1381833.4098959665
2018-08-31 01,6950.45,6946.23,1066190.934425589
2018-08-31 02,6946.22,6942.55,617273.3876369882
2018-08-31 03,6945.34,6966.6,640390.6925045709
2018-08-31 04,6972.99,7003.47,2203300.288585387
2018-08-31 05,7002.71,6989.81,1410632.0765643446
2018-08-31 06,6993.95,6986.1,843415.2509928641
2018-08-31 07,6993.84,6960.16,1284287.3830142799
2018-08-31 08,6965.42,6944.69,1352453.7134178195
2018-08-31 09,6942.98,6950.98,993660.0947210202
2018-08-31 10,6950.97,6951.04,1036308.921776214
2018-08-31 11,6952.66,6963.67,1599242.2280227519
2018-08-31 12,6964.0,6902.77,4145525.3595552216
2018-08-31 13,6903.0,6933.83,2161987.49374951
2018-08-31 14,6934.0,6943.0,3398506.4442467904
2018-08-31 15,6943.0,6950.41,2282586.8574986644
2018-08-31 16,6949.58,6986.97,1261790.46515919
2018-08-31 17,6982.95,7048.06,3146711.5145869995
2018-08-31 18,7048.06,7030.93,5676650.739152451
2018-08-31 19,7034.18,7044.92,1250312.1767453705
2018-08-31 20,7034.73,7041.14,395816.004010775
2018-08-31 21,7037.57,7024.13,727202.1735477349
2018-08-31 22,7025.02,7027.68,814088.67735175
2018-08-31 23,7026.24,7015.22,686430.7658330224
2018-09-01 00,7015.22,7046.36,376641.902010938
2018-09-01 01,7045.55,7032.41,640082.6274104922
2018-09-01 02,7034.17,7042.74,193497.18381507933
2018-09-01 03,7039.69,7059.38,354936.3801456745
2018-09-01 04,7059.39,7053.62,285845.01163359004
2018-09-01 05,7053.0,7035.04,523096.7250578092
2018-09-01 06,7041.99,7051.69,157870.261727313
2018-09-01 07,7048.12,7042.35,639942.254142595
2018-09-01 08,7042.16,7050.0,428395.4499166701
2018-09-01 09,7050.18,7056.73,963577.8156766791
2018-09-01 10,7061.89,7102.93,3147995.8405729355
2018-09-01 11,7103.0,7051.5,861719.5035295831
2018-09-01 12,7051.5,7029.23,602995.7376432003
2018-09-01 13,7034.99,7052.62,256359.11904293738
2018-09-01 14,7055.31,7177.16,2792536.896559341
2018-09-01 15,7177.0,7165.59,4892736.222236574
2018-09-01 16,7167.94,7192.59,1754319.7999537012
2018-09-01 17,7192.59,7193.3,930172.3665532749
2018-09-01 18,7193.3,7196.6,799384.2102927329
2018-09-01 19,7198.99,7234.89,6373932.834954152
2018-09-01 20,7223.7,7194.99,1541723.037285599
2018-09-01 21,7189.99,7187.26,559310.681796701
2018-09-01 22,7187.26,7194.25,2344104.696108737
2018-09-01 23,7187.58,7185.01,1435702.9411502313
2018-09-02 00,7195.8,7159.03,884737.8383373282
2018-09-02 01,7159.03,7144.98,1176662.8312880604
2018-09-02 02,7144.43,7170.34,244240.65547551203
2018-09-02 03,7165.39,7183.12,314369.2180349599
2018-09-02 04,7183.12,7215.98,885771.1892044649
2018-09-02 05,7215.98,7235.57,939113.415420456
2018-09-02 06,7237.99,7209.24,367851.45926864806
2018-09-02 07,7211.28,7233.37,437271.27107283694
2018-09-02 08,7233.33,7272.12,1797013.9238835901
2018-09-02 09,7272.13,7281.01,3342404.4381502443
2018-09-02 10,7281.01,7268.36,1619761.5654230062
2018-09-02 11,7268.36,7233.06,1358792.203193146
2018-09-02 12,7233.06,7249.13,359981.2538552064
2018-09-02 13,7247.83,7192.55,1628941.7467160316
2018-09-02 14,7196.99,7230.48,1665210.3605830716
2018-09-02 15,7234.1,7217.49,564168.4414795702
2018-09-02 16,7217.99,7267.34,1158872.877385027
2018-09-02 17,7267.34,7292.71,1088789.935011857
2018-09-02 18,7290.01,7310.92,873742.7219474381
2018-09-02 19,7310.99,7301.89,1102888.6937011804
2018-09-02 20,7300.07,7280.99,467165.874468011
2018-09-02 21,7281.35,7275.15,325372.5232103749
2018-09-02 22,7275.0,7278.82,569850.217375843
2018-09-02 23,7278.83,7295.19,727938.1440130479
2018-09-03 00,7297.01,7275.64,848161.0446346112
2018-09-03 01,7277.99,7260.99,1244322.87445641
2018-09-03 02,7260.99,7277.83,356970.4150582329
2018-09-03 03,7268.0,7256.44,471126.6321056229
2018-09-03 04,7256.45,7206.71,1583647.5415267362
2018-09-03 05,7211.74,7213.8,212003.35541204948
2018-09-03 06,7225.16,7247.99,1236018.7080084255
2018-09-03 07,7247.99,7261.64,789744.6865404099
2018-09-03 08,7261.64,7241.38,958617.2194749453
2018-09-03 09,7242.99,7219.35,2009757.1571613585
2018-09-03 10,7216.46,7231.35,787849.8033364825
2018-09-03 11,7231.35,7229.73,555561.1415069741
2018-09-03 12,7225.0,7247.66,427065.91610510595
2018-09-03 13,7242.71,7278.64,1160110.8285676264
2018-09-03 14,7278.64,7288.08,824760.0666246846
2018-09-03 15,7287.52,7282.52,764239.8901227888
2018-09-03 16,7282.52,7260.0,441345.37137574033
2018-09-03 17,7266.62,7287.89,415642.5176289347
2018-09-03 18,7286.09,7278.31,299138.89489925007
2018-09-03 19,7278.3,7306.08,2508515.6358589395
2018-09-03 20,7310.0,7301.99,575537.6056546064
2018-09-03 21,7301.85,7302.6,168066.20096951595
2018-09-03 22,7302.35,7248.54,1498531.0140306866
2018-09-03 23,7250.1,7258.54,404951.9919224648
2018-09-04 00,7260.88,7266.35,394805.98006001505
2018-09-04 01,7269.23,7281.46,512175.68645248585
2018-09-04 02,7283.27,7267.99,861248.4958998142
2018-09-04 03,7272.07,7271.86,426929.363256542
2018-09-04 04,7267.48,7263.08,742821.9391675034
2018-09-04 05,7260.94,7265.11,544744.4527710549
2018-09-04 06,7266.16,7283.18,1104289.519502098
2018-09-04 07,7283.17,7314.56,1619920.9426418103
2018-09-04 08,7314.51,7290.0,1417028.3024070621
2018-09-04 09,7286.93,7295.01,1775325.60523515
2018-09-04 10,7295.01,7317.21,2815942.53048921
2018-09-04 11,7319.98,7333.05,2117970.6432702863
2018-09-04 12,7333.86,7357.29,4480061.92065552
2018-09-04 13,7357.28,7366.0,1959817.72548992
2018-09-04 14,7366.0,7365.63,1344723.756321227
2018-09-04 15,7364.02,7368.22,1812947.4889511995
2018-09-04 16,7368.23,7370.46,1085754.8949549654
2018-09-04 17,7373.38,7382.51,907768.5409583522
2018-09-04 18,7378.3,7351.46,3765813.331435747
2018-09-04 19,7351.46,7347.21,1769547.9056472182
2018-09-04 20,7350.17,7365.0,471392.29809340497
2018-09-04 21,7365.0,7350.0,155471.797035984
2018-09-04 22,7350.0,7356.37,865280.8898906929
2018-09-04 23,7352.2,7357.17,294563.016866156
2018-09-05 00,7355.67,7378.55,209519.11873177942
2018-09-05 01,7378.55,7379.74,1348365.52961241
2018-09-05 02,7377.11,7370.86,798507.0953655198
2018-09-05 03,7366.35,7368.31,554645.8472542051
2018-09-05 04,7365.39,7355.99,305528.66990500595
2018-09-05 05,7352.99,7372.69,806505.9773242781
2018-09-05 06,7373.43,7375.29,1450944.5682270117
2018-09-05 07,7370.66,7366.94,2392424.9843531563
2018-09-05 08,7366.94,7376.0,1651582.4114491898
2018-09-05 09,7376.0,7150.65,10364103.665626204
2018-09-05 10,7150.64,6987.13,13663297.884658996
2018-09-05 11,6980.75,6990.06,6191550.114285
2018-09-05 12,6989.16,6976.87,3644943.289386501
2018-09-05 13,6980.36,7029.24,4276446.7313113995
2018-09-05 14,7027.41,7005.67,5654452.175099901
2018-09-05 15,7006.1,6977.78,3553091.696196391
2018-09-05 16,6980.0,6898.67,6167674.307110702
2018-09-05 17,6898.67,6918.35,5855916.67913954
2018-09-05 18,6922.23,6910.48,1463284.8467632106
2018-09-05 19,6916.48,6907.75,2205315.1009149905
2018-09-05 20,6907.75,6944.0,1729234.7205802382
2018-09-05 21,6944.0,6927.9,2307018.825035323
2018-09-05 22,6927.9,6904.96,1790836.2113477539
2018-09-05 23,6899.84,6678.87,8813062.848877367
2018-09-06 00,6681.39,6419.81,20772996.475222897
2018-09-06 01,6420.0,6419.99,6542153.168964641
2018-09-06 02,6420.34,6440.0,3957528.1150721936
2018-09-06 03,6440.0,6421.17,1435770.5021658689
2018-09-06 04,6419.82,6422.71,2503150.865574552
2018-09-06 05,6421.06,6387.08,3412164.2045261296
2018-09-06 06,6385.18,6413.36,4923511.369264898
2018-09-06 07,6415.42,6404.33,3586721.308338231
2018-09-06 08,6400.19,6432.18,1592673.7089437493
2018-09-06 09,6431.83,6385.0,4099524.419357559
2018-09-06 10,6386.34,6380.0,2367170.1766610947
2018-09-06 11,6379.0,6400.0,4386462.137554945
2018-09-06 12,6397.98,6395.87,2042842.9254125278
2018-09-06 13,6395.87,6477.52,4629189.75630206
2018-09-06 14,6477.63,6450.0,3621715.6884982805
2018-09-06 15,6450.07,6408.15,4475952.71418047
2018-09-06 16,6408.01,6412.57,3302794.6054732604
2018-09-06 17,6412.58,6373.76,3043439.402683248
2018-09-06 18,6374.92,6409.44,3719311.9029804533
2018-09-06 19,6405.38,6448.84,2773417.62066161
2018-09-06 20,6448.84,6444.48,1126380.25871476
2018-09-06 21,6442.0,6434.89,1186355.251242307
2018-09-06 22,6431.05,6459.48,621433.1825096408
2018-09-06 23,6459.48,6478.11,4021030.694883431
2018-09-07 00,6478.12,6485.99,1423875.4529696812
2018-09-07 01,6485.96,6508.6,1448165.71998612
2018-09-07 02,6509.39,6493.99,2080641.6866497686
2018-09-07 03,6493.98,6485.89,860939.2673078568
2018-09-07 04,6484.87,6485.99,1240690.086129477
2018-09-07 05,6486.99,6507.2,1513504.5743905369
2018-09-07 06,6507.18,6465.28,1916378.8710452002
2018-09-07 07,6467.99,6485.6,780741.535907613
2018-09-07 08,6486.47,6452.18,2422884.541021431
2018-09-07 09,6452.99,6453.99,637833.0932249299
2018-09-07 10,6453.26,6367.51,5454242.13414267
2018-09-07 11,6364.74,6370.89,2375422.9874882097
2018-09-07 12,6370.0,6433.18,1966574.002350395
2018-09-07 13,6433.03,6427.72,1155747.0984561758
2018-09-07 14,6432.71,6420.88,2870666.1414545993
2018-09-07 15,6420.99,6365.01,2394739.9102075263
2018-09-07 16,6361.18,6441.99,3893111.538219261
2018-09-07 17,6440.17,6414.99,3543528.198059318
2018-09-07 18,6412.68,6410.26,999358.6531411699
2018-09-07 19,6408.01,6426.29,1000890.966748433
2018-09-07 20,6423.84,6443.44,966120.6788612069
2018-09-07 21,6447.99,6408.8,324671.31083108106
2018-09-07 22,6410.04,6400.99,298433.685924643
2018-09-07 23,6400.62,6396.16,378207.0053420393
2018-09-08 00,6401.01,6427.71,330320.0974108612
2018-09-08 01,6427.72,6415.25,927930.3814169562
2018-09-08 02,6419.28,6432.13,304160.6702325469
2018-09-08 03,6427.11,6416.1,413371.8269884234
2018-09-08 04,6417.55,6416.23,219332.173979481
2018-09-08 05,6416.23,6435.63,145226.21909824703
2018-09-08 06,6436.56,6438.15,306668.80824240105
2018-09-08 07,6438.3,6441.64,129059.25308672518
2018-09-08 08,6440.99,6452.54,560748.7393885496
2018-09-08 09,6452.59,6448.49,421198.75905127043
2018-09-08 10,6448.49,6445.0,176606.23728988
2018-09-08 11,6448.8,6430.0,130937.26474574259
2018-09-08 12,6430.99,6405.13,2558652.3435079698
2018-09-08 13,6407.45,6410.01,734187.4825633559
2018-09-08 14,6413.72,6397.99,847681.7964220353
2018-09-08 15,6400.93,6429.23,856775.7142559933
2018-09-08 16,6429.22,6391.1,1562630.670454069
2018-09-08 17,6391.61,6191.7,7151918.055969349
2018-09-08 18,6187.02,6187.08,4011257.57528701
2018-09-08 19,6187.09,6174.01,1159983.6176750045
2018-09-08 20,6179.19,6171.01,2638005.632815718
2018-09-08 21,6171.83,6183.27,955031.7304835942
2018-09-08 22,6183.27,6168.29,201613.93263837832
2018-09-08 23,6169.51,6178.31,164980.80709429696
2018-09-09 00,6178.3,6182.9,521147.9269621763
2018-09-09 01,6180.07,6199.99,406356.1539926952
2018-09-09 02,6197.37,6160.75,233590.49588483217
2018-09-09 03,6169.67,6178.27,598818.9844492122
2018-09-09 04,6178.27,6173.74,4762345.834769851
2018-09-09 05,6167.31,6183.17,309223.51188792504
2018-09-09 06,6179.85,6182.13,280405.5688340258
2018-09-09 07,6180.01,6187.3,156134.39662007004
2018-09-09 08,6189.55,6192.82,374881.21817788604
2018-09-09 09,6191.85,6378.8,7285652.859108062
2018-09-09 10,6378.8,6357.29,591634.5287129579
2018-09-09 11,6363.0,6370.66,471251.1149712986
2018-09-09 12,6373.82,6385.0,238639.87702894825
2018-09-09 13,6384.0,6394.27,1412009.5421830772
2018-09-09 14,6394.27,6370.23,736622.86499594
2018-09-09 15,6370.23,6369.02,793640.235559867
2018-09-09 16,6371.49,6376.49,168910.01056795297
2018-09-09 17,6372.02,6371.26,487544.009826988
2018-09-09 18,6373.54,6368.7,356999.99544748303
2018-09-09 19,6368.7,6378.77,385858.03531796753
2018-09-09 20,6378.77,6389.0,89311.40219409972
2018-09-09 21,6382.03,6365.8,492720.2965171864
2018-09-09 22,6362.85,6255.28,3504202.1792127555
2018-09-09 23,6255.38,6245.99,1232099.4311976354
2018-09-10 00,6249.99,6250.0,767058.0789984611
2018-09-10 01,6249.51,6325.65,3015228.578772776
2018-09-10 02,6324.25,6310.96,233297.55753029938
2018-09-10 03,6310.13,6297.46,400631.79869267606
2018-09-10 04,6301.39,6274.46,443774.32539760094
2018-09-10 05,6274.46,6288.0,1914172.8341208764
2018-09-10 06,6288.0,6314.0,2224823.3001675713
2018-09-10 07,6314.0,6312.99,1625968.5890122473
2018-09-10 08,6313.99,6279.12,579337.2842239998
2018-09-10 09,6280.35,6286.79,1394040.14777907
2018-09-10 10,6285.29,6291.31,2125789.224619529
2018-09-10 11,6293.69,6304.3,2462226.6506906105
2018-09-10 12,6303.01,6297.92,801863.592219884
2018-09-10 13,6293.04,6298.15,1120669.0454604304
2018-09-10 14,6298.14,6305.0,2142814.3716257093
2018-09-10 15,6306.06,6291.3,910946.5961216162
2018-09-10 16,6291.4,6249.63,4260689.481919369
2018-09-10 17,6244.97,6260.2,1754347.6597468772
2018-09-10 18,6260.3,6276.26,1906164.118274862
2018-09-10 19,6276.97,6283.82,794599.5092390451
2018-09-10 20,6282.96,6298.12,693928.604623737
2018-09-10 21,6298.13,6288.54,494781.77370539744
2018-09-10 22,6288.51,6286.43,648520.8097827799
2018-09-10 23,6279.83,6318.78,1301547.2269866636
2018-09-11 00,6319.16,6312.3,1761088.3772056596
2018-09-11 01,6310.15,6387.36,3584806.0977075063
2018-09-11 02,6388.63,6354.12,1553891.1204212918
2018-09-11 03,6354.42,6340.0,1587877.312624419
2018-09-11 04,6341.86,6312.01,782921.701771336
2018-09-11 05,6312.0,6324.0,805623.7029451076
2018-09-11 06,6323.99,6324.7,780022.6716119811
2018-09-11 07,6328.0,6299.22,1607585.544035751
2018-09-11 08,6297.46,6318.94,902081.5522297211
2018-09-11 09,6318.95,6330.94,2308252.49649616
2018-09-11 10,6330.18,6313.05,3456998.6445977674
2018-09-11 11,6313.97,6272.4,4418808.964224108
2018-09-11 12,6271.98,6266.89,1661547.0434583998
2018-09-11 13,6266.89,6281.87,1062392.4622347204
2018-09-11 14,6280.0,6196.26,3786975.123254054
2018-09-11 15,6194.27,6248.0,4334904.190944828
2018-09-11 16,6248.0,6247.0,1168708.7841141417
2018-09-11 17,6246.99,6237.79,1139854.3814994092
2018-09-11 18,6231.23,6240.35,2439889.7860375512
2018-09-11 19,6240.35,6256.81,1726419.4280177166
2018-09-11 20,6256.81,6251.86,815062.6519671348
2018-09-11 21,6251.86,6307.89,1092291.0809400892
2018-09-11 22,6311.99,6292.09,732868.088787632
2018-09-11 23,6292.09,6277.96,632323.10228906
2018-09-12 00,6277.84,6242.85,1146628.1207904704
2018-09-12 01,6245.08,6259.65,787752.689953998
2018-09-12 02,6259.8,6250.57,1134714.1545628614
2018-09-12 03,6246.75,6252.95,735554.3702170749
2018-09-12 04,6249.23,6266.65,949070.7711737809
2018-09-12 05,6266.65,6270.04,670809.7685226087
2018-09-12 06,6270.63,6244.12,657660.599924394
2018-09-12 07,6242.84,6247.17,1272106.1675674797
2018-09-12 08,6242.77,6237.16,2123845.210448462
2018-09-12 09,6237.16,6243.57,555932.4469351571
2018-09-12 10,6243.57,6232.51,872658.4325945654
2018-09-12 11,6229.86,6237.61,1549331.7587072246
2018-09-12 12,6236.51,6248.51,2163653.8249464845
2018-09-12 13,6248.51,6281.15,1068222.7864501597
2018-09-12 14,6280.21,6270.65,1535067.4265278773
2018-09-12 15,6270.64,6265.0,727666.7257940065
2018-09-12 16,6265.0,6259.13,589042.836438209
2018-09-12 17,6264.35,6276.9,1722548.309885641
2018-09-12 18,6276.9,6298.77,2395444.0966324504
2018-09-12 19,6300.37,6299.0,1684769.6989982591
2018-09-12 20,6298.45,6309.42,617890.86761817
2018-09-12 21,6307.76,6307.41,802037.7447044333
2018-09-12 22,6306.1,6337.14,776726.1361208021
2018-09-12 23,6341.98,6326.83,291120.19606049504
2018-09-13 00,6326.84,6407.56,3395781.7839624085
2018-09-13 01,6411.38,6393.18,944631.9336033035
2018-09-13 02,6393.19,6397.39,499353.88910614845
2018-09-13 03,6396.77,6383.67,1652802.4120491578
2018-09-13 04,6383.66,6397.33,323470.583876893
2018-09-13 05,6397.33,6377.99,578873.9434876908
2018-09-13 06,6377.99,6385.0,282232.84884359
2018-09-13 07,6385.0,6384.27,679985.6300619849
2018-09-13 08,6381.05,6418.1,978993.1795185799
2018-09-13 09,6418.99,6432.98,2486041.059704879
2018-09-13 10,6430.59,6433.79,1604092.2122853696
2018-09-13 11,6434.0,6470.99,1542427.348945304
2018-09-13 12,6471.99,6455.0,3270665.581374631
2018-09-13 13,6456.24,6502.97,3069889.3684836635
2018-09-13 14,6503.75,6486.17,2194408.32203188
2018-09-13 15,6486.18,6481.82,2586587.93801985
2018-09-13 16,6481.81,6507.88,7136357.29791572
2018-09-13 17,6507.88,6504.04,1515448.184462421
2018-09-13 18,6504.04,6482.6,2132114.744138201
2018-09-13 19,6482.59,6440.81,3225406.3093829476
2018-09-13 20,6440.8,6470.31,2238349.6171371117
2018-09-13 21,6469.34,6467.88,1097460.2077033978
2018-09-13 22,6465.78,6479.54,773190.0659678649
2018-09-13 23,6479.54,6484.99,917190.8793340632
2018-09-14 00,6484.99,6463.68,614709.9773520811
2018-09-14 01,6464.28,6488.54,291770.2038546227
2018-09-14 02,6490.05,6543.02,1535338.4996379383
2018-09-14 03,6545.72,6550.0,905431.0068778072
2018-09-14 04,6542.09,6543.12,526862.4192959486
2018-09-14 05,6546.0,6551.99,881588.6192621321
2018-09-14 06,6551.95,6558.42,703895.77243872
2018-09-14 07,6559.09,6545.0,963869.761556044
2018-09-14 08,6546.12,6426.78,5091615.841333301
2018-09-14 09,6429.35,6430.86,1205080.8398354105
2018-09-14 10,6430.86,6443.79,971743.6850526
2018-09-14 11,6445.4,6463.72,1531488.3810527448
2018-09-14 12,6463.59,6463.8,1131672.0720940058
2018-09-14 13,6463.79,6449.73,1354313.16481472
2018-09-14 14,6446.5,6459.5,797578.3271747704
2018-09-14 15,6459.74,6483.99,608839.2280164137
2018-09-14 16,6483.99,6505.15,1907338.3523274872
2018-09-14 17,6505.16,6463.96,2665711.3512893394
2018-09-14 18,6467.03,6472.28,378994.43642361177
2018-09-14 19,6472.28,6515.4,2878461.9853140023
2018-09-14 20,6515.4,6537.28,1147320.4415859312
2018-09-14 21,6537.28,6510.03,436484.4582119911
2018-09-14 22,6506.16,6512.92,341731.44887019764
2018-09-14 23,6513.03,6477.76,984424.0444209084
2018-09-15 00,6474.49,6487.64,953535.2579714431
2018-09-15 01,6487.63,6516.52,277197.1841135899
2018-09-15 02,6516.52,6507.82,62994.5793653389
2018-09-15 03,6508.05,6501.28,80440.82555519902
2018-09-15 04,6495.0,6513.92,411450.8537716346
2018-09-15 05,6512.49,6490.87,151355.10813634
2018-09-15 06,6494.99,6485.47,263839.4405835409
2018-09-15 07,6487.57,6499.98,194233.554843203
2018-09-15 08,6500.0,6515.36,367360.28221221943
2018-09-15 09,6516.82,6527.42,109004.66218302082
2018-09-15 10,6532.76,6525.89,472104.7504382562
2018-09-15 11,6522.11,6524.34,515158.48525661096
2018-09-15 12,6524.35,6536.0,220996.37389274803
2018-09-15 13,6530.22,6547.34,947233.6724313203
2018-09-15 14,6547.34,6540.9,441139.6402690763
2018-09-15 15,6540.65,6538.98,354991.1608188847
2018-09-15 16,6537.71,6550.31,276387.063075689
2018-09-15 17,6552.39,6550.16,208483.83729318206
2018-09-15 18,6550.16,6522.38,510399.0160751146
2018-09-15 19,6522.39,6536.46,430051.41630284075
2018-09-15 20,6537.04,6532.2,249083.5399793889
2018-09-15 21,6528.42,6507.5,909554.7871718818
2018-09-15 22,6509.08,6515.57,149642.48608938456
2018-09-15 23,6515.52,6520.15,100060.59663714303
2018-09-16 00,6521.49,6515.58,207793.63920437798
2018-09-16 01,6515.78,6502.05,40139.11695008301
2018-09-16 02,6497.63,6492.9,44023.9478781111
2018-09-16 03,6500.99,6485.99,36019.05289523011
2018-09-16 04,6484.06,6445.51,2240528.1357281315
2018-09-16 05,6447.47,6463.38,224999.42786386822
2018-09-16 06,6464.05,6463.29,25936.250945611097
2018-09-16 07,6461.0,6446.27,498214.76538280345
2018-09-16 08,6446.27,6486.33,359140.26441564097
